Claim ID,Claim Description,Date of Claim,Claim Amount,Policyholder ID,Vehicle Make/Model,Adjuster Notes,Claim Location,Previous Claims Count,Fraudulent
0613e5ba-d8e2-4e2e-bb83-7f52171c02a8,Tire blowout on freeway,10/26/24,2617.12,32849,Ford F-150,Campaign start day remain today thank who.,Lake Matthew,2,0
183ec9e5-55ae-4acf-81ad-97b584008fdb,Side mirror damaged while parked,9/29/24,1791.94,92385,Chevrolet Malibu,Yeah several clear hundred draw various yeah.,Petersonside,3,0
77f99397-f6a7-40cd-8b83-86587cc130e0,Tire blowout on freeway,11/9/24,3894.66,93270,Kia Sorento,Factor thank from wish indeed I mission eat.,North Carriestad,2,0
01a40553-10b7-42be-af70-3383f57d0908,Windshield cracked on highway,9/16/24,4945.49,58496,Honda Civic,Strong us open page.,Williamsside,0,0
e06ad0de-4651-4443-8213-7ce23aa3b6de,Minor fender bender in parking lot,3/5/25,2965.7,52800,Subaru Outback,During suggest poor street less such.,East Richardmouth,2,0
7eaada7f-85d2-4d31-b372-e33722a829b3,Minor fender bender in parking lot,1/17/25,2412.36,99695,Kia Sorento,Tell change own build fast involve.,South Teresachester,1,0
b856d5f7-68a0-447c-9434-284c42e2db8b,Minor fender bender in parking lot,5/29/25,1616.38,85391,Toyota Camry,Everyone hot in thousand environmental nature.,East Corey,1,0
08933fef-b946-426e-ae96-0d91b2539d9d,Minor fender bender in parking lot,2/3/25,3605.6,27705,Nissan Altima,Again mother body school.,Ronaldhaven,1,0
500c9a2b-8195-43a7-a73a-918267259046,Tire blowout on freeway,12/22/24,2963.71,45578,Volkswagen Jetta,Full since say father.,West Josechester,0,0
565d2b6d-e783-441f-857a-9abded431fde,Side mirror damaged while parked,10/19/24,2396.9,84894,Ford F-150,Computer view great market interview.,East Danielmouth,1,0
60d84f23-9639-4f78-869d-dd8b2f6337d8,Side mirror damaged while parked,3/4/25,3786.4,61677,Kia Sorento,Beat contain tax right remain talk too benefit.,Jacquelinebury,1,0
30b6df24-55a0-4fd3-b329-a7e394202a74,Side mirror damaged while parked,5/22/25,4543.02,58841,Hyundai Elantra,Speech federal save.,Amandaland,4,0
bd03de42-cc75-4faf-881e-18bbd3b65ea3,Minor fender bender in parking lot,12/22/24,1024.88,78146,Kia Sorento,Avoid effort Democrat everything maintain assume.,Zoestad,2,0
6ddeae55-c750-4228-9581-3115ec9539a7,Tire blowout on freeway,3/19/25,442.68,47103,Subaru Outback,Door school throughout.,Lake Melinda,2,0
71cf276c-bc3f-46e3-a4af-ae41f5985007,Duplicate claim detected,11/27/24,4584.51,89302,Hyundai Elantra,Rest these business.,Gonzalezmouth,0,1
005b9ae7-4af2-41be-b79a-70bc59c61e1f,Windshield cracked on highway,3/3/25,2667.21,60461,Chevrolet Malibu,Night billion provide decision real want cup but.,New Davidborough,1,0
2a66c9e1-95da-4498-9fcc-b2ebceee8b99,Photos do not match accident report,11/11/24,8632.53,66409,Subaru Outback,Financial certainly member order.,East Melissa,2,1
9e612ef0-312a-42bc-a6a4-f34488457ea3,Vehicle not at the scene,9/8/24,6596.84,28726,Subaru Outback,Military grow under break also market to.,Ashleyport,1,1
abf6698e-c40b-4ebc-aec0-a4f06c731e7d,Rear-ended at traffic light,4/28/25,4628.97,97128,Hyundai Elantra,Site from voice still itself.,Lake Denise,0,0
03b25577-c282-4609-a873-4e9de8e5809f,Side mirror damaged while parked,12/4/24,1633.94,91674,Subaru Outback,Us bad another many.,Dustinland,0,0
24d7262a-1b33-46ab-87c1-dcac6d1bebd6,Side mirror damaged while parked,6/29/25,3137.8,33390,Ford F-150,Next popular window all particularly.,South Jasminestad,1,0
1d584711-1824-4d17-a8ff-8ff576a01dcf,Side mirror damaged while parked,11/23/24,1419.48,18207,Toyota Camry,International training worry design production reality.,Brianafurt,1,0
5e97637d-17ed-4d1d-bce7-c97531608ad6,Vehicle not at the scene,5/9/25,6398.3,47153,Kia Sorento,Speak tonight meeting security.,Robertstad,2,1
5906cf47-78ab-43b5-9643-4903b733a10f,Tire blowout on freeway,8/21/24,4101.46,73611,Hyundai Elantra,Recently with specific stop letter prepare people democratic.,Edgarmouth,0,0
a7016692-d079-458b-b773-c802a75aafe7,Rear-ended at traffic light,4/2/25,2026,61710,BMW 3 Series,Scene third join generation.,Muellerfort,3,0
410ac9e1-e29b-4587-9853-5a0dc21bf99f,Rear-ended at traffic light,5/28/25,1608.97,47510,Kia Sorento,Cover tonight live push success.,Mackstad,0,0
6c12a507-ebf7-4113-9876-f75a4760bdd4,Duplicate claim detected,2/21/25,8357.55,92485,Toyota Camry,High conference school.,Summershaven,3,1
7f065057-c250-4016-b40a-49ed92bc4f72,Windshield cracked on highway,1/10/25,284.95,31047,Subaru Outback,Probably movie short member should clearly.,West Sherrybury,1,0
d44c9c2d-13e4-4b68-86fe-a76e3d62f37d,Windshield cracked on highway,9/20/24,1968.1,79900,Honda Civic,Card this anything southern.,North Kathryn,2,0
77244978-b09d-4fb3-9fad-7f8d0dd23257,Side mirror damaged while parked,9/30/24,5459.95,24894,Nissan Altima,President step administration together state.,Port Lisaland,0,0
e80b4016-d003-4688-aab6-543624d62112,Minor fender bender in parking lot,2/26/25,4113.19,93115,Volkswagen Jetta,Agreement speech role road another total lay reflect.,New Brian,0,0
f8829595-ed14-4bd4-b642-2f93a229a529,Side mirror damaged while parked,1/5/25,6256.41,99363,Honda Civic,Yourself body south hold again yard.,Frankberg,3,0
8114f547-1d9f-48ad-ae63-4886ec60618b,Minor fender bender in parking lot,3/4/25,2736.17,69874,Kia Sorento,Order year leg.,New Joanne,0,0
d1450e74-56b2-41cd-ba7a-16993838960c,Side mirror damaged while parked,6/30/25,2340.62,75726,Hyundai Elantra,Work table subject order light.,East Matthew,0,0
ce7b8060-bad3-438a-9204-54074fdcdf41,Side mirror damaged while parked,1/9/25,200,64614,Kia Sorento,Memory several animal into and.,New Daniel,0,0
3e0db57d-9afb-452e-bb2a-07f7558ee08c,Claim for previous damage,6/2/25,7669.71,43889,Volkswagen Jetta,Camera although value general source decade hard.,North Margaret,0,1
6e9509cc-363c-4e5f-aa27-932b5c421da0,Rear-ended at traffic light,6/24/25,200,29428,Chevrolet Malibu,Which cell involve everybody church check build.,West Jorgehaven,0,0
4a35be66-339c-46ad-8348-95bcea9bf01f,Minor fender bender in parking lot,3/29/25,2692.6,91717,Chevrolet Malibu,If why key beat follow high say doctor.,North Cindychester,0,0
5ae73bcd-82da-4000-82b7-d8584bf139f4,Rear-ended at traffic light,9/17/24,3010.3,87491,Subaru Outback,Enter me space focus experience despite rule.,Ellisberg,0,0
0c20a06b-00df-4ec7-97a2-7d1314d83b9d,Rear-ended at traffic light,7/22/25,4626.72,51816,Honda Civic,Law just participant design gas station answer.,Denisehaven,1,0
bda50dae-30c3-49b1-bb95-fa48ca310cf4,Side mirror damaged while parked,2/18/25,2133.7,28798,Ford F-150,Ever page what nor guess stay.,Paulport,2,0
7fff3c5b-008d-489a-8e90-220031ff69c1,Minor fender bender in parking lot,8/18/24,2521.42,47496,Toyota Camry,Open will pull of a pressure.,Adamshaven,2,0
e251f015-9c76-4b14-a1f0-29833273e57b,Rear-ended at traffic light,8/19/24,1805.96,78063,Hyundai Elantra,Stuff rule unit everyone.,Brianberg,1,0
221b4261-faa5-495d-ace1-528d2a27c33a,Rear-ended at traffic light,9/15/24,933.45,89431,Nissan Altima,Discussion within ten subject positive fish executive.,Arellanoton,2,0
73817ca9-caf7-4c12-a605-423e639c20c7,Minor fender bender in parking lot,7/10/25,213.01,71314,Hyundai Elantra,Recently will citizen candidate exactly space.,South Daniel,0,0
aa68ad29-d64c-4dc1-8603-0a51035d3001,Side mirror damaged while parked,7/1/25,3217.3,65364,Ford F-150,You give author physical expect.,Edwardside,1,0
a166757a-2875-4100-be0d-3be412f4a724,Windshield cracked on highway,10/22/24,2077.84,39068,Kia Sorento,Old argue not.,East Johnstad,1,0
fca8ebe6-0d27-45cb-a9ad-18cfea69e346,Side mirror damaged while parked,1/26/25,5282.1,18969,Volkswagen Jetta,Million already space player.,Timothytown,0,0
888e14f5-9a12-4469-a01a-35927da50fa1,Windshield cracked on highway,5/24/25,2263.59,52957,Ford F-150,Effort with fine law into ten no.,East Brianberg,0,0
47aa9256-fe3a-418b-91d0-e19fe39e529e,Vehicle not at the scene,9/2/24,9839.61,55148,Honda Civic,Per each summer wife even walk reality.,Ericmouth,0,1
256833b4-c8e4-401e-a9f2-65653536804a,Tire blowout on freeway,11/6/24,4735.64,20395,Subaru Outback,Note move common thought before.,Lake Jeffrey,0,0
f746abf3-dc2a-47fb-9586-6ae92f49eccf,Tire blowout on freeway,1/16/25,3310.09,49509,Chevrolet Malibu,Enjoy similar course west interest.,South Erinchester,2,0
dd7f0c83-9288-4cd5-8b5c-f3faa3cc7797,Duplicate claim detected,2/26/25,9138.41,18358,Volkswagen Jetta,Environmental small interview develop already seek.,Hahnland,0,1
9d2fa77e-1078-4eea-8be2-df691ce6ebc6,Windshield cracked on highway,9/9/24,454.35,64235,Chevrolet Malibu,Different large red under.,Diamondside,1,0
74c91569-3bf3-4832-a566-b1c8b4f41f6a,Side mirror damaged while parked,12/12/24,2031.65,95973,Nissan Altima,Simple physical court she common.,Morganhaven,0,0
0d2e92d5-2e39-48fb-8de7-cc576c359a5a,Side mirror damaged while parked,8/27/24,4898.56,78074,Nissan Altima,Thought tree discuss adult focus three heart.,Wileyborough,3,0
aab1ddd6-f350-4f99-9473-faeb7bf72682,Rear-ended at traffic light,7/31/24,1700.74,18567,BMW 3 Series,Read human continue foreign friend risk these speech.,Evansburgh,0,0
dd0947d2-63bb-4554-b656-25599d66274b,Minor fender bender in parking lot,3/30/25,2601.35,23200,Kia Sorento,Total question he station production drug.,Port Danielville,4,0
b03a3368-a8de-4260-b947-86e32a606ea3,Windshield cracked on highway,10/28/24,5150.13,49370,Honda Civic,Whose hospital conference to green.,Lake Jimmy,1,0
8ce1d759-2be6-43aa-8635-d2698d2cc2f0,Side mirror damaged while parked,12/29/24,4548.82,21252,Hyundai Elantra,Represent information own think necessary.,Ashleystad,1,0
1b246301-514d-4c94-88ef-70ff8d808e05,Tire blowout on freeway,7/30/24,4690.06,50405,Nissan Altima,Practice project structure pay foot detail song.,East Valerie,0,0
69b74ed4-607d-4e48-a4ae-e65bc95b7d7d,Side mirror damaged while parked,12/21/24,1553.39,14623,Nissan Altima,Party expect subject probably relationship visit church piece.,Melissaside,0,0
354b4d26-5fdb-444d-a204-eca1d4c739da,Side mirror damaged while parked,10/24/24,2354.77,64446,Nissan Altima,Social also radio season.,Andrewtown,1,0
06e00a29-fe66-49d6-85a9-89fd14c2a14d,Windshield cracked on highway,3/24/25,474.84,90409,Subaru Outback,Everyone laugh today sport.,Fisherville,2,0
6e9a97e1-d9a4-4900-9a4f-f6206ccfe26e,Side mirror damaged while parked,1/18/25,1791.19,59051,Honda Civic,Benefit plan environment sound political bank.,East Lauren,2,0
62a3afae-e385-428c-8999-8423514810c2,Windshield cracked on highway,10/2/24,2289.24,43748,Subaru Outback,News generation keep condition growth about officer.,Kristenchester,2,0
c90c04c7-53a5-40a6-bb5f-722f56a71306,Tire blowout on freeway,4/1/25,2978.32,28007,Hyundai Elantra,For between if sign young story wife.,Michelemouth,0,0
e2006395-b39d-4fb2-95b2-f52cd7e2c98b,Tire blowout on freeway,6/5/25,2611.81,21454,Nissan Altima,Effect former health weight.,New Jeffrey,0,0
55d064bf-2471-43c1-93da-8c3a05febe61,Exaggerated injury report,10/24/24,10397.97,44924,Toyota Camry,First describe heart.,Poolehaven,0,1
d6bd7c98-27e1-4203-a621-91f70c251956,Duplicate claim detected,12/8/24,9045.43,45479,Nissan Altima,We above decide food.,West Leah,3,1
13dc441c-0897-4f31-8a25-f885ba96080b,Claim for previous damage,1/19/25,7499.27,81527,Volkswagen Jetta,Knowledge head option trial throw.,Brucemouth,1,1
b427eda9-f871-45cd-bc16-16c03f599d50,Rear-ended at traffic light,1/27/25,1209.11,28693,Volkswagen Jetta,Raise story guy pull give nature bill.,Kristinstad,1,0
f8e634ae-f37f-4d1f-b281-85eae06be9b2,Side mirror damaged while parked,2/23/25,3214.41,95518,Nissan Altima,Onto third maybe argue enjoy.,South John,1,0
6d60c99a-7078-46bd-897f-e5687ea2238d,Windshield cracked on highway,10/14/24,1818.32,51687,Volkswagen Jetta,Actually even laugh cost between might benefit edge.,Lindseystad,0,0
f70f7c45-b259-4d24-b2ae-03e86e8e81c3,Minor fender bender in parking lot,7/25/24,2068.73,17106,Chevrolet Malibu,Race price end.,New Lisa,0,0
ae8bd110-ceef-420b-acce-12ee3309f31a,Vehicle not at the scene,2/20/25,5031.05,45743,Volkswagen Jetta,Election TV sort may.,Katelynmouth,1,1
5d9a598a-954f-4cfa-93f5-b69b62b173e8,Minor fender bender in parking lot,9/26/24,4121.87,18808,Ford F-150,Call local organization back lead glass.,Abbottville,1,0
ea6136ca-4525-45bc-92d1-4bb218e9a865,Rear-ended at traffic light,3/13/25,4651.44,11865,Toyota Camry,Job public control.,New Stephaniefort,1,0
8a1084ff-a05c-4228-9bce-d4fc62434693,Minor fender bender in parking lot,12/5/24,5937.52,90729,BMW 3 Series,Glass hotel business training laugh.,South Johntown,0,0
b7adf575-bdff-4749-8569-5724500816ac,Rear-ended at traffic light,7/8/25,713.22,63574,Volkswagen Jetta,Stock story do son war effect form to.,Parkerhaven,3,0
db890d11-9b3f-49ae-ab06-d60ee507092e,Minor fender bender in parking lot,12/13/24,3361.39,99262,Ford F-150,Sure amount simply skin especially there reveal.,Port Amy,0,0
ec554534-5912-465c-92f5-13f2630d2b36,Rear-ended at traffic light,11/28/24,3403.69,97249,Nissan Altima,Attack attention threat our imagine current create.,Jacobchester,0,0
b0699d3c-20cb-43f7-8204-28fc211cc099,Minor fender bender in parking lot,6/9/25,2485.21,78646,Subaru Outback,Financial lot could piece agent open do.,East Jeffreyshire,1,0
9e6bd932-4f45-4867-866a-239737d16aa4,Windshield cracked on highway,6/18/25,2979.79,90328,Chevrolet Malibu,Radio arrive enjoy especially old.,Salazarside,2,0
f1d94b40-d812-4b0e-9749-e7f106a8aa30,Windshield cracked on highway,10/15/24,3585.78,72089,Kia Sorento,Wish rule figure remember check theory move.,South Danny,0,0
5273f26e-5864-4669-8f5f-83375a235e0b,Minor fender bender in parking lot,5/12/25,3360.71,12193,Kia Sorento,New begin center good.,New David,1,0
c46663a0-8763-43f9-8083-e85ab1e33429,Tire blowout on freeway,9/24/24,200,24206,Nissan Altima,Way movement agreement.,Merrittchester,2,0
db4e41cd-26e5-4de5-8633-c2a4665524c4,Windshield cracked on highway,9/25/24,3833.41,47218,Nissan Altima,Whatever property charge method quality paper.,East Dianaburgh,0,0
8ac22d69-525c-4762-9ea4-9856b3d83990,Side mirror damaged while parked,8/18/24,3134.37,46892,Nissan Altima,Consider low again those.,Davismouth,2,0
604dfb3f-d6e1-4960-bca5-91f4954b7235,Minor fender bender in parking lot,7/18/25,3890.34,35886,Honda Civic,Feeling forget drug could.,Peterfurt,2,0
40cd485a-3487-41ab-aa5f-c76fd77a2ce7,Side mirror damaged while parked,2/17/25,200,78946,Honda Civic,Yourself try by job artist fish letter.,Ritterhaven,2,0
5d79960c-6c22-4b3f-8dc6-679e7efd514b,Windshield cracked on highway,4/13/25,1542.51,75465,Chevrolet Malibu,Avoid inside place know pretty.,Ochoaborough,1,0
360b835f-02a2-4d6f-848c-ca7dc27ddb3c,Side mirror damaged while parked,8/10/24,930.57,61295,Kia Sorento,Both full table surface student only provide.,Ramirezside,1,0
2b8b9e8e-4a1e-450a-8a48-6f7d304e735c,Exaggerated injury report,12/24/24,9429.69,30362,Honda Civic,Quality human past foot house machine home.,West Russell,0,1
029701ee-9507-4c84-a0fa-fb93949d1b55,Side mirror damaged while parked,12/11/24,3769.63,50170,Toyota Camry,Discover summer figure state question their message poor.,West Michael,3,0
d6171bb5-96bc-491c-9be1-c4eb3eb02c16,Minor fender bender in parking lot,10/7/24,4045.65,94362,Kia Sorento,Tell despite voice us yourself.,Christopherside,3,0
a7491cf5-79e5-4d6d-b93c-0f014cd77f42,Rear-ended at traffic light,9/22/24,4773.68,55394,BMW 3 Series,Age be actually cause which.,East Victoriahaven,0,0
0482527f-3caf-4b83-b065-53035946bbcc,Minor fender bender in parking lot,3/16/25,1987.23,70975,Nissan Altima,Wait perhaps law leave down.,New Michaelmouth,0,0
6ca64780-3ff5-4231-ba26-08b37f8a7b88,Tire blowout on freeway,5/24/25,2783.22,31213,Subaru Outback,Member station career onto ahead traditional scene indicate.,South Lori,2,0
d14c0bd8-2d26-4f79-9994-fefe33679c52,Exaggerated injury report,11/19/24,5159.58,13036,Honda Civic,Outside study want the when year.,Brandonbury,0,1
bb09bec1-6c8d-45db-adfb-04e6b801dbbd,Windshield cracked on highway,4/26/25,3319.94,13005,BMW 3 Series,Room while material eight.,Fernandezmouth,2,0
40e0d82e-987a-4d34-b14f-2bf4a16c61c3,Rear-ended at traffic light,2/3/25,588.66,82854,Volkswagen Jetta,Expert catch once consumer.,Campbellfort,0,0
e2cb128a-2829-45d5-aa0a-21547f65561d,Tire blowout on freeway,2/24/25,1855.91,21037,Hyundai Elantra,Manage kitchen experience table small certainly.,New Michelleton,2,0
06d6adf4-499f-4e48-a42c-3a7de21e97da,Photos do not match accident report,5/4/25,7603.23,27732,Chevrolet Malibu,Think station card rest.,New Larry,0,1
feb844c3-3afd-4531-97ad-e2cd0b38c23e,Rear-ended at traffic light,6/3/25,200,87762,BMW 3 Series,Ball food treatment season.,Ericshire,2,0
e8764f45-ec3c-44d9-a2fc-eeaf1c9ef03e,Minor fender bender in parking lot,3/20/25,200,94876,Subaru Outback,Include body usually contain expect.,Susanburgh,1,0
53fd5556-ddff-4b0e-ba85-96d2538ad718,Rear-ended at traffic light,5/10/25,3275.77,39811,Ford F-150,Card activity area instead upon face next.,New Caitlin,1,0
93f3e14b-7b28-46a5-a54c-73dfda0b205a,Rear-ended at traffic light,3/18/25,3714.54,55726,Toyota Camry,Particularly set seat draw many however.,Kimberlyfort,1,0
7fa59a37-8f36-4163-93be-73cd9ec38c75,Minor fender bender in parking lot,6/8/25,3758.21,27312,BMW 3 Series,Dream understand something see available.,Zhangshire,1,0
d0005592-56d5-46eb-83d7-fe6feb811553,Rear-ended at traffic light,11/6/24,1957.93,60252,Honda Civic,Ahead hospital listen officer.,Richardbury,1,0
3df33c5f-ab51-4f57-8a69-259d684ba420,Windshield cracked on highway,11/10/24,2386.08,33215,Kia Sorento,Seat himself or dark camera.,Lake Joshuaville,0,0
5f5c26ef-3a05-49e9-84a2-c186e37f2f73,Windshield cracked on highway,5/4/25,2060.71,28970,Subaru Outback,Interest information fly interesting spend structure factor.,North Monica,0,0
3ded9e21-8736-4dc5-ae7e-a5ca9e6f003e,Side mirror damaged while parked,9/1/24,3023.07,27606,Hyundai Elantra,Hour image firm these.,New Davidberg,0,0
e69ba641-63d0-4d8f-8ed4-4a9485b66aa9,Tire blowout on freeway,9/15/24,1712.33,51180,Subaru Outback,Final much expect.,Vickietown,0,0
a79d9adf-688e-49be-b711-d80288e98cf9,Tire blowout on freeway,5/19/25,4688.38,26562,Ford F-150,Else watch respond follow ask bank.,Pottsfort,0,0
f341d85a-ea33-4620-b9b6-40825390c343,Side mirror damaged while parked,3/11/25,4541.13,74915,Honda Civic,No left trouble film.,Nancyfurt,2,0
9cdfe1df-d937-4c56-8832-27019d5f4360,Side mirror damaged while parked,3/27/25,2004.42,48557,Volkswagen Jetta,Music they this listen help.,Perezfort,1,0
9a0b09f8-a65a-48b8-b8dc-600d433a0011,Side mirror damaged while parked,7/17/25,200,16719,Nissan Altima,Reality manage list sit opportunity foot such.,Tammymouth,2,0
e26fc581-b769-4f70-86ac-8b13c9a69303,Rear-ended at traffic light,10/31/24,2798.58,21145,Hyundai Elantra,Instead meeting against cup oil.,Rasmussenshire,3,0
374d7a64-d9e4-43cd-81dc-070b57aaf7c1,Vehicle not at the scene,7/31/24,6416.92,68984,BMW 3 Series,One because teach ten.,Lake Kimberly,0,1
46cf5b73-b4b1-46fb-aedb-f472db975db1,Side mirror damaged while parked,1/20/25,4587.73,90885,Chevrolet Malibu,Carry program evening increase year return particularly responsibility.,Adamsshire,1,0
dba5b661-d144-4b6c-afe4-025232798143,Minor fender bender in parking lot,10/5/24,3000.79,64195,Honda Civic,Military discuss nature market small.,East Tammyland,1,0
a05b4599-ed36-4b98-812d-3fe3eb061932,Minor fender bender in parking lot,1/4/25,3901.81,37112,Kia Sorento,Develop student low capital.,Jimenezborough,1,0
15d7ff65-5976-4d6f-bdce-5640f5f632a0,Minor fender bender in parking lot,10/12/24,2320.13,30589,Toyota Camry,Follow card voice toward give available particularly.,East Pam,2,0
1979eb79-f685-4b66-9314-8bafdf31e8c4,Side mirror damaged while parked,4/19/25,5178.7,44024,Nissan Altima,Catch of seven record bit.,Kathrynmouth,2,0
42092645-abff-4a49-90ed-57ac7993fefa,Windshield cracked on highway,6/28/25,669.36,93955,Honda Civic,Fire left morning remember explain.,East Kyle,0,0
96577ee0-6551-4e77-bd97-be0d4f84e2de,Side mirror damaged while parked,12/31/24,4226.83,45054,Honda Civic,Head look near meeting.,Petersport,1,0
ca6f3e44-2b65-4885-a9f7-4110433c612b,Windshield cracked on highway,4/5/25,5322,82496,Volkswagen Jetta,Nature open song home hour career city.,North Adamborough,0,0
bb90ecae-336a-4131-8df9-89e47649525f,Rear-ended at traffic light,1/23/25,1857.89,75262,Toyota Camry,Cold land young inside explain.,West Robertville,0,0
78a256f0-3c55-4e9f-93e8-375fcb225664,Minor fender bender in parking lot,5/6/25,384.23,83425,Chevrolet Malibu,Organization positive life cover.,New Laurenfurt,1,0
4e40198c-d767-4604-8284-beaafe963723,Windshield cracked on highway,5/21/25,3178.53,61962,Volkswagen Jetta,Vote see senior red.,Leahchester,0,0
ccea471e-8925-4073-9100-3bb8ba2ecaaf,Windshield cracked on highway,5/10/25,2657.1,47685,Honda Civic,Green concern professional early agreement debate thus.,East Rodneytown,1,0
0f980bd1-4a46-40c0-9e57-5f0f3c3a6b97,Tire blowout on freeway,11/29/24,1508.48,75840,Chevrolet Malibu,Life give loss east science tonight because.,East John,1,0
7d74264a-4c46-47b7-b774-487e217d46be,Tire blowout on freeway,2/24/25,3033.7,82417,Chevrolet Malibu,Key style pull almost idea him middle.,South Kristymouth,1,0
2bfc1b41-01d7-4494-a9c5-3891dcfc19a8,Windshield cracked on highway,10/22/24,3820.68,32910,Hyundai Elantra,Process natural first.,Joseland,3,0
0f002c09-851a-4582-921d-85616968e185,Windshield cracked on highway,1/6/25,4009.29,86112,Volkswagen Jetta,Reduce attack economic perform particularly one management news.,Christopherbury,0,0
0a9ad4ab-bb8a-4368-9801-be9d1bd49485,Rear-ended at traffic light,12/14/24,3887.72,53759,Nissan Altima,Everyone friend even different.,Jonathanfort,0,0
3e06369b-045c-4300-b763-295bbe57ca56,Windshield cracked on highway,6/9/25,3152.78,87629,Ford F-150,Show simple herself clear travel herself.,North April,0,0
db0a12cb-4e1d-41e6-888e-6ab436cdd054,Tire blowout on freeway,5/17/25,5323.53,29840,Nissan Altima,Card plan positive fast dog marriage news.,East Julie,0,0
7331620b-0fa2-4000-87a0-92ffcdc28e72,Windshield cracked on highway,10/15/24,3247.14,41231,Honda Civic,Sit second decide but human.,Tonyaside,1,0
5a30326b-2886-4b59-95d6-4a58cfbae8f2,Rear-ended at traffic light,4/22/25,3076.33,56615,Ford F-150,Run glass baby government compare figure possible.,Robertsonside,2,0
213fbfab-15c4-4a16-80eb-9c997bc06b24,Rear-ended at traffic light,9/1/24,2406.26,27189,Hyundai Elantra,Woman these race front raise speak human must.,Gonzalezburgh,0,0
57ed04b8-3ad3-43da-b2cb-3a6ca8107ec1,Windshield cracked on highway,8/6/24,2730.56,70294,Volkswagen Jetta,Rise fear across red street number property.,West Kendraville,1,0
bcfd5431-2068-4c09-800f-811992a57ecd,Minor fender bender in parking lot,1/21/25,3031.33,86675,Toyota Camry,Up free improve sort evening.,Suarezfort,1,0
30a96e46-0d27-45fc-bdfb-032dea157c1b,Windshield cracked on highway,6/21/25,3346.05,58268,Nissan Altima,Body ready drop produce catch.,New Josephmouth,0,0
1ecda7b5-fa8f-4774-9f43-1c8f543da72f,Rear-ended at traffic light,12/8/24,3508.22,57745,Ford F-150,Necessary play less through include.,Robinshire,2,0
f9f0e59c-08f0-4fe5-be60-6fa723d9d43c,Side mirror damaged while parked,1/7/25,1508.73,93308,Kia Sorento,Outside pass project call threat write thing.,Port Gregoryport,1,0
5798f8ad-cdec-4e25-a6b1-3feba91a594d,Rear-ended at traffic light,1/4/25,1783.71,28889,Honda Civic,Continue next peace food effect charge safe.,West Michael,1,0
83b74cdf-2705-4607-b1a2-0056dd496af1,Side mirror damaged while parked,10/30/24,1113.63,27021,BMW 3 Series,Yourself against weight yeah.,Floresview,2,0
9a0638b9-8b45-4daf-b2f6-fe2a1264ead6,Minor fender bender in parking lot,5/30/25,1366.38,83084,Kia Sorento,Trip parent amount key these audience.,New Katie,2,0
ba1aeefd-ea5e-4b88-aabb-e6097e46c60a,Tire blowout on freeway,3/9/25,2766.27,67589,Honda Civic,Response base real participant.,Port Grace,1,0
51fb7bc7-25f7-4407-91cd-4bea5cb6155f,Side mirror damaged while parked,12/2/24,2729.41,91551,Kia Sorento,Play structure friend control arm.,Reidbury,1,0
fd775582-722f-4952-a100-ac6009aff148,Windshield cracked on highway,2/25/25,5059.27,89439,Volkswagen Jetta,Piece treatment factor despite.,Port Laura,0,0
410ef467-04c7-46c5-bad5-ddcfe0685740,Rear-ended at traffic light,1/3/25,3671.79,41223,Kia Sorento,Condition author also political ten audience history.,New Cherylview,0,0
22afce2e-d2a7-4a7c-95e1-1fe4ad490dd3,Exaggerated injury report,7/5/25,8556.64,30604,BMW 3 Series,Many dog thought institution race start responsibility might.,New Shane,0,1
d58514be-b43c-4f20-bbb7-45e65c8ea887,Claim for previous damage,6/24/25,8071.94,77461,Toyota Camry,Garden or again large.,Port Vincent,0,1
e3e4457f-70c8-4ba3-a2f5-7b6c81934e39,Side mirror damaged while parked,10/10/24,3497.77,45203,Subaru Outback,Admit especially country site quickly southern be.,Terryville,1,0
f15f1319-7dd0-4b8e-9a4c-a1e76993e3c3,Side mirror damaged while parked,4/13/25,3638.83,58334,Honda Civic,Site by source child above everybody contain.,Melaniemouth,1,0
39e1120c-3ea8-40d4-875b-a7337c1baecb,Side mirror damaged while parked,7/26/24,3028.72,42107,BMW 3 Series,Church politics rock professor push compare appear something.,New Jamesfort,1,0
4cf23274-a6ce-4b50-9822-c6298a4b817e,Rear-ended at traffic light,8/14/24,1565.35,30796,Honda Civic,Guy street while west poor common guy.,North Melissa,2,0
3faa0301-b499-43ea-a39e-07924cdee2e0,Minor fender bender in parking lot,6/22/25,3708.61,48509,Volkswagen Jetta,Although table marriage mission customer.,Port Kevinshire,0,0
16b77001-960d-4681-bb3b-c7a60073716d,Windshield cracked on highway,6/1/25,1124.39,17620,Honda Civic,Whatever space suffer writer.,Clarkberg,0,0
0ad704ca-684a-4ec0-bc35-e32755b9d793,Windshield cracked on highway,3/29/25,3906.77,87247,Nissan Altima,Any pass crime player.,Gonzalezfort,1,0
7fa49997-d644-4e95-86c4-02ada57894a0,Tire blowout on freeway,12/19/24,2970.38,52722,Volkswagen Jetta,Early state here.,Markland,1,0
3a2f6ddf-cb5f-4b41-9470-b184b11d1a8d,Tire blowout on freeway,9/13/24,2270.13,44751,Hyundai Elantra,Already make standard again.,East Henryshire,1,0
c877c27b-65e5-4eaf-8b66-8a1823f15c11,Duplicate claim detected,5/20/25,5983.83,51734,Volkswagen Jetta,Agree question success job position against page.,Johnsonfurt,4,1
